player,position,MIN,FGM,FGA,3PTM,3PTA,FTM,FTA,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,starter,date,opponent,location
C. Melvin,F,34,10,18,1,2,1,2,3,4,7,1,1,2,5,2,22,TRUE,2012-02-06,Marquette,H
J. Crockett,F,34,5,12,3,5,4,7,2,2,4,2,0,1,0,1,17,TRUE,2012-02-06,Marquette,H
K. Faber,C,8,0,1,0,0,0,0,1,0,1,2,0,0,0,1,0,TRUE,2012-02-06,Marquette,H
B. Young,G,16,1,5,0,2,0,0,0,1,1,1,1,0,1,0,2,TRUE,2012-02-06,Marquette,H
C. McKinney,G,25,4,8,0,2,2,4,1,2,3,2,1,0,0,0,10,TRUE,2012-02-06,Marquette,H
M. Morgan,F,4,1,4,1,1,0,0,1,0,1,0,0,1,0,1,3,FALSE,2012-02-06,Marquette,H
D. Kirk,F,25,2,4,0,1,0,0,2,5,7,0,0,1,1,2,4,FALSE,2012-02-06,Marquette,H
D. Robertson,C,8,1,1,0,0,0,0,0,1,1,0,0,1,1,3,2,FALSE,2012-02-06,Marquette,H
W. Clahar,G,22,6,8,1,1,3,3,0,2,2,3,1,0,3,5,16,FALSE,2012-02-06,Marquette,H
J. Kelly,G,22,0,2,0,2,0,0,1,2,3,4,0,0,0,3,0,FALSE,2012-02-06,Marquette,H
E. McGhee,G,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,2012-02-06,Marquette,H
TEAM,NA,NA,30,63,6,16,10,16,11,21,32,15,4,6,12,18,76,FALSE,2012-02-06,Marquette,H
